objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
135696,SN,2023rkg,327.393167,-22.121739,0.007,4,SN Ib,48,ZTF,48,ZTF,2023-08-12 08:32:38.400,19.94,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2023-09-05 19:27:48,"ZTF23aawzdxd, ATLAS23siu, Gaia23csc",2023TNSTR2177....1F,2023TNSCR2482....1A,2023-09-05 19:27:49,2023-10-04 17:28:24
135934,SN,2023rti,295.845333,41.940431,0.017646,4,SN Ib,48,ZTF,48,ZTF,2023-09-08 07:50:52.800,19.81,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2023-09-08 11:27:00,"ZTF23abbpswf, ATLAS23set, Gaia23csf",2023TNSTR2211....1F,2023TNSCR2388....1J,2023-09-08 11:27:01,2023-10-03 10:25:59
132846,SN,2023nlj,239.74567191667,76.503654458333,0.03,4,SN Ib,74,ALeRCE,48,ZTF,2023-07-18 06:20:47.996,20.1122,110,g,"A. Munoz-Arancibia, F.E. Bauer, F. Forster, G. Pignata, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, E. Camacho, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, A. Moya, E. Reyes, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2023-07-18 23:26:42,"ZTF23aaspcfl, ATLAS23pwq",2023TNSTR1700....1M,2023TNSCR2166....1S,2023-07-18 23:26:49,2023-09-04 02:46:52
132914,SN,2023nny,218.0041093,36.3055779,0.012628,4,SN Ib,74,ALeRCE,48,ZTF,2023-07-20 05:18:19.999,17.7168,110,g,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, E. Camacho, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, A. Moya, E. Reyes, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2023-07-20 14:11:02,ZTF23aaszwst,2023TNSTR1713....1M,2023TNSCR1758....1S,2023-07-20 14:11:04,2023-07-24 18:09:37
129144,SN,2023icl,183.27760335,79.029823725,0.045,4,SN Ib,74,ALeRCE,48,ZTF,2023-05-12 08:54:30.997,19.03,111,r,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, E. Camacho, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, A. Moya E. Reyes, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2023-05-13 00:32:05,"ZTF23aajfdxf, ATLAS23kln",2023TNSTR1078....1M,2023TNSCR1395....1J,2023-05-13 00:32:14,2023-06-15 17:29:55
130337,SN,2023jus,209.26727329,9.61537380732,0.06,4,SN Ib,48,ZTF,48,ZTF,2023-05-17 07:14:52.800,20.87,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2023-06-02 11:25:23,"ZTF23aaljzew, PS23dwv",2023TNSTR1301....1F,2023TNSCR1367....1D,2023-06-02 11:25:24,2023-06-11 10:27:23
123909,SN,2023apq,234.918902033,-20.6013168917,0.022539,4,SN Ib,48,ZTF,48,ZTF,2023-01-24 12:50:24.000,20.03,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2023-01-25 15:30:27,"ZTF23aabffbw, ATLAS23bnk, PS23brb",2023TNSTR.194....1F,2023TNSCR.624....1S,2023-01-25 15:30:29,2023-04-10 22:56:05
121984,SN,2022addz,118.638890477,18.3281176422,0.0448,4,SN Ib,48,ZTF,48,ZTF,2022-12-15 08:10:38.208,19.2833,111,r,K. De (Caltech) on behalf of ZTF,2022-12-19 00:01:03,"ZTF22abyzcaf, ATLAS22bojn, PS23cg",2022TNSTR3620....1D,2022TNSCR3642....1L,2022-12-19 00:01:04,2023-01-14 12:19:07
119558,SN,2022zpp,30.9593138118,-7.12313523977,0.0425,4,SN Ib,48,ZTF,48,ZTF,2022-11-04 06:33:07.200,19.29,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-11-06 10:20:46,"ZTF22absphuu, ATLAS22blph, PS22myd",2022TNSTR3235....1F,2022TNSCR3552....1P,2022-11-06 10:20:48,2022-12-20 18:25:54
117574,SN,2022wux,119.612629582,57.0614412083,0.028,4,SN Ib,48,ZTF,48,ZTF,2022-10-01 10:50:52.800,20.22,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-10-05 18:22:45,"ZTF22abkabeh, ATLAS22bjea, PS22mts",2022TNSTR2895....1F,2022TNSCR3212....1T,2022-10-05 18:22:46,2022-12-20 14:57:32
70577,SN,2020zfo,342.2663907,20.6743869775,0.05,4,SN Ib,74,ALeRCE,48,ZTF,2020-11-11 03:40:53.000,19.7299,111,r,"F. Forster, F.E. Bauer, A. Munoz-Arancibia, L. Hernandez-Garcia, G. Pignata, L. Galbany, G. Pignata, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-11-11 21:42:04,"ZTF20acpjodk, PS20lcm, ATLAS20bflh",2020TNSTR3415....1F,2022TNSCR3431....1T,2020-11-11 21:42:26,2022-11-24 14:51:49
115877,SN,2022ujq,16.9131144731,-6.77271990765,0.043,4,SN Ib,74,ALeRCE,48,ZTF,2022-09-17 07:37:29.997,20.3661,110,g,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-09-17 19:27:56,"ZTF22abfyqsc, ATLAS22bfva, PS22ked",2022TNSTR2674....1F,2022TNSCR2957....1J,2022-09-17 19:28:19,2022-10-12 22:09:50
112967,SN,2022qdg,280.58213532222,17.706883966667,0.012,4,SN Ib,48,ZTF,48,ZTF,2022-07-30 06:07:12.000,19.06,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-07-30 15:53:56,"ZTF22aaxtias, ATLAS22xqj",2022TNSTR2150....1F,"2022TNSCR2307....1H, 2022TNSCR2450....1P",2022-07-30 15:53:57,2022-08-24 20:17:06
112119,SN,2022oxj,325.829249982,5.58082833691,0.04,4,SN Ib,74,ALeRCE,48,ZTF,2022-07-14 07:44:18.004,19.5366,111,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-07-17 02:44:29,"ZTF22aatunnt, PS22gog",2022TNSTR2004....1F,2022TNSCR2254....1H,2022-07-17 02:44:34,2022-08-22 12:33:43
113608,SN,2022rbo,102.6087354,43.0467054,0.018853,4,SN Ib,48,ZTF,48,ZTF,2022-08-09 11:55:40.800,17.95,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-08-10 15:54:17,ZTF22aazqoey,2022TNSTR2293....1F,2022TNSCR2395....1S,2022-08-10 15:54:19,2022-08-20 13:30:31
66139,SN,2020stn,279.246183099,30.6159010002,0.0254,4,SN Ib,74,ALeRCE,48,ZTF,2020-09-07 04:10:21.003,20.3717,110,g,"F. Forster, L. Hernandez-Garcia, A. Munoz-Arancibia, F.E. Bauer, L. Galbany, G. Pignata, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-09-07 19:42:58,"ZTF20abysxbk, PS20hho, ATLAS20bbih",2020TNSTR2741....1F,2022TNSCR1960....1S,2020-09-07 19:43:04,2022-07-12 10:31:31
110766,SN,2022mya,260.28355617,16.0590190335,0.03,4,SN Ib,74,ALeRCE,48,ZTF,2022-06-18 07:33:23.999,18.8674,111,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-06-18 20:31:26,"ZTF22aaolhhl, ATLAS22qyz, PS22fqi",2022TNSTR1691....1F,2022TNSCR1760....1S,2022-06-18 20:31:29,2022-06-26 17:25:27
106630,SN,2022hgk,212.598667,44.233681,0.033,4,SN Ib,48,ZTF,48,ZTF,2022-04-06 08:15:21.600,20.67,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-04-10 20:16:58,"ZTF22aaezyos, ATLAS22ntv, Gaia22cbz",2022TNSTR.932....1F,2022TNSCR1362....1P,2022-04-10 20:16:59,2022-06-02 08:08:57
109241,SN,2022ksf,209.104766782,-0.250051793525,0.03,4,SN Ib,81,SGLF,48,ZTF,2022-05-23 05:36:18.000,19.808,110,g,"I. Perez-Fournon, C. Jimenez Angel, F. Poidevin (IAC & ULL), Z. Delgado-Gonzalez (ULL), R. Shirley (Univ. of Southampton), R. Marques-Chaves (Univ. of Geneva), S. Geier (GRANTECAN & IAC), Y. Shu (MPA), S. Rodney (Univ. of South Carolina), J. Roberts-Pierel (STScI), A. Bolton (NSF's NOIRLab), S. Chakrabarti, P. Craig, and B. Alamiri (RIT)",2022-05-25 08:37:51,"ZTF22aakpyqw, PS22elq, ATLAS22ozs",2022TNSTR1420....1P,2022TNSCR1501....1T,2022-05-25 08:37:51,2022-05-31 11:12:40
106129,SN,2022gnp,172.136708,58.5632,0.010411,4,SN Ib,48,ZTF,48,ZTF,2022-04-05 07:55:12.000,17.72,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-04-05 12:11:38,"ZTF22aadoihx, PS22dhc, ZTF22aagbnze, Gaia22bzu",2022TNSTR.882....1F,2022TNSCR.946....1C,2022-04-05 12:11:39,2022-05-31 07:56:08
105685,SN,2022fxc,127.36158162632,63.261892215789,0.024,4,SN Ib,74,ALeRCE,48,ZTF,2022-04-02 06:56:06.999,20.2217,110,g,"F. Forster, A. Munoz-Arancibia, F.E. Bauer, G. Pignata, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-04-03 00:18:19,"ZTF22aadnjsh, ATLAS22mhy, ZTF22aagadmn",2022TNSTR.859....1F,2022TNSCR1242....1F,2022-04-03 00:18:26,2022-05-09 19:23:41
105815,SN,2022gbn,210.82140286,24.6441550271,0.0354,4,SN Ib,74,ALeRCE,48,ZTF,2022-04-03 07:57:18.999,19.1465,110,g,"F. Forster, A. Munoz-Arancibia, F.E. Bauer, G. Pignata, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-04-03 21:41:07,"ZTF22aaebkwd, ZTF22aagolrb, PS22dyo",2022TNSTR.859....1F,2022TNSCR1190....1H,2022-04-03 21:41:17,2022-05-04 21:16:04
101168,SN,2022cvl,199.952660733,22.8696784679,0.023,4,SN Ib,74,ALeRCE,48,ZTF,2022-02-20 09:41:44.002,18.9722,110,g,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, R. Dastidar, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2022-02-20 19:25:51,"ZTF22aabnzsk, ATLAS22gho, PS22cby",2022TNSTR.458....1F,2022TNSCR.541....1F,2022-02-20 19:25:58,2022-03-13 00:52:40
101034,SN,2022cqx,152.659387489,16.6851409234,0.018,4,SN Ib,48,ZTF,48,ZTF,2022-02-18 04:55:12.000,18.48,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2022-02-18 12:08:46,"ZTF22aabdvnv, ATLAS22gez, PS22bma",2022TNSTR.439....1F,"2022TNSCR.500....1K, 2022TNSCR.502....1D",2022-02-18 12:08:47,2022-02-24 10:56:01
94343,SN,2021absd,102.312354239,72.6234567715,0.036,4,SN Ib,48,ZTF,48,ZTF,2021-10-11 08:39:50.400,20.1,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2021-10-17 18:26:29,"ZTF21achgfbk, ATLAS21blfh, PS21ojz",2021TNSTR3562....1F,2021TNSCR4119....1C,2021-10-17 18:26:30,2021-12-31 20:25:26
89231,SN,2021uhk,351.556647524,1.14557090358,0.035,4,SN Ib,74,ALeRCE,48,ZTF,2021-07-29 09:08:38.996,19.4697,111,r,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-07-29 20:29:27,"ZTF21abplhpw, PS21iiz, ATLAS21bcsb",2021TNSTR2594....1M,2021TNSCR2668....1M,2021-07-29 20:29:32,2021-12-29 17:42:16
93178,SN,2021aaad,93.5830033666,66.304448201,0.013096,4,SN Ib,48,ZTF,48,ZTF,2021-09-30 08:46:56.352,18.2742,111,r,K. De (Caltech) on behalf of ZTF,2021-09-30 09:01:05,"ZTF21aceehxt, ATLAS21bjta, PS21ngh",2021TNSTR3359....1D,2021TNSCR3486....1P,2021-09-30 09:01:06,2021-12-20 18:40:19
87114,SN,2021rfv,348.99636431,27.4541757974,0.024,4,SN Ib,48,ZTF,48,ZTF,2021-06-27 10:26:24.000,19.62,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2021-06-29 14:40:48,"ZTF21abieuta, ATLAS21badt, PS21mir",2021TNSTR2247....1F,2021TNSCR2529....1P,2021-06-29 14:40:49,2021-11-13 09:42:21
88901,SN,2021tux,17.9079058453,-18.0284836727,0.03,4,SN Ib,74,ALeRCE,48,ZTF,2021-07-17 10:03:13.997,20.0547,111,r,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-07-20 18:08:30,"ZTF21abngbrl, ATLAS21bcfu, PS21ijj",2021TNSTR2507....1M,2021TNSCR2659....1P,2021-07-20 18:08:37,2021-09-12 21:50:02
90085,SN,2021vnw,103.895292,39.764931,0.017166,4,SN Ib,48,ZTF,48,ZTF,2021-08-08 12:02:52.800,18.52,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2021-08-10 17:41:24,"ZTF21abrqrsz, Gaia21dze, PS21mcy",2021TNSTR2755....1F,2021TNSCR3014....1C,2021-08-10 17:41:26,2021-09-02 22:27:20
84554,SN,2021nng,214.3452232,58.7497078,0.03975,4,SN Ib,48,ZTF,48,ZTF,2021-05-20 08:47:29.184,19.6069,110,g,K. De (Caltech) on behalf of ZTF,2021-05-27 20:00:26,ZTF21abccaue,2021TNSTR1820....1D,2021TNSCR2748....1C,2021-05-27 20:00:27,2021-08-09 22:03:15
87127,SN,2021rgi,308.941090417,-25.2911692399,0.017,4,SN Ib,74,ALeRCE,48,ZTF,2021-06-29 10:03:37.999,19.1618,111,r,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-06-29 18:15:52,"ZTF21abimnii, ATLAS21badl, PS21iis",2021TNSTR2240....1M,2021TNSCR2419....1P,2021-06-29 18:15:55,2021-07-31 21:14:55
87197,SN,2021riw,211.1514797,13.1354816,0.09,4,SN Ib,74,ALeRCE,48,ZTF,2021-06-27 05:06:59.996,20.8087,110,g,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-07-01 20:18:38,"ZTF21abiricn, ATLAS21bbcr",2021TNSTR2266....1M,2021TNSCR2621....1P,2021-07-01 20:18:55,2021-07-30 01:06:03
87111,SN,2021rfs,332.910708,46.30785,0.018446,4,SN Ib,48,ZTF,48,ZTF,2021-06-26 10:53:45.600,19.87,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2021-06-29 11:06:56,"ZTF21abimeun, ATLAS21zvd, Gaia21dgf",2021TNSTR2247....1F,"2021TNSCR2288....1S, 2021TNSCR2547....1C",2021-06-29 11:06:57,2021-07-14 07:35:11
85031,SN,2021ofi,206.10439147,20.418957509,0.02698,4,SN Ib,74,ALeRCE,48,ZTF,2021-06-02 05:04:57.999,20.3787,111,r,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-06-02 18:51:39,"ZTF21abdkojo, ATLAS21qoz, PS21hln",2021TNSTR1862....1M,2021TNSCR2108....1D,2021-06-02 18:51:53,2021-07-07 10:41:54
84434,SN,2021niq,234.0279695,43.4059958,0.017578,4,SN Ib,74,ALeRCE,48,ZTF,2021-05-24 07:16:58.002,19.4564,111,r,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-05-24 21:23:34,"ZTF21abcgnql, ATLAS21qii",2021TNSTR1788....1M,2021TNSCR2250....1D,2021-05-24 21:23:37,2021-06-29 23:53:52
82760,SN,2021kxr,160.187017,45.16246455,0.052068,4,SN Ib,74,ALeRCE,48,ZTF,2021-04-30 04:20:51.999,20.4435,110,g,"F. Forster, F.E. Bauer, A. Munoz-Arancibia, G. Pignata, A. Mourao, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-05-02 17:31:10,"ZTF21aayddkn, ATLAS21nxq",2021TNSTR1413....1F,2021TNSCR1879....1D,2021-05-02 17:31:32,2021-06-02 02:41:23
82844,SN,2021lax,212.3385,72.117269,0.033,4,SN Ib,82,AMPEL,48,ZTF,2021-05-04 09:17:32.352,19.28,111,r,"J. Nordin, V. Brinnel, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2021-05-04 10:59:55,"ZTF21aayqrgx, Gaia21cof",2021TNSTR1445....1N,,2021-05-04 10:59:56,2021-05-30 04:59:54
80547,SN,2021hrj,156.923708,72.826939,0.022,4,SN Ib,74,ALeRCE,48,ZTF,2021-04-02 06:08:53.002,19.4524,111,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-04-02 20:36:34,"ZTF21aarnjyd, ATLAS21kho, PS21dab, Gaia21cok",2021TNSTR.991....1F,"2021TNSCR1296....1D, 2021TNSCR1309....1T",2021-04-02 20:36:58,2021-05-29 09:33:35
83370,SN,2021lvb,262.147833,21.739489,0.03,4,SN Ib,74,ALeRCE,48,ZTF,2021-05-05 08:06:09.003,20.7526,111,r,"F. Forster, F.E. Bauer, A. Munoz-Arancibia, G. Pignata, A. Mourao, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-05-09 20:50:43,"ZTF21abahiow, ATLAS21ojm, Gaia21clu, PS21gbi",2021TNSTR1528....1F,2021TNSCR1616....1D,2021-05-09 20:50:49,2021-05-22 11:01:59
82268,SN,2021kev,220.569546447,8.99647817811,0.031275,4,SN Ib,74,ALeRCE,48,ZTF,2021-04-19 07:07:32.998,20.5621,110,g,"A. Munoz-Arancibia, F. Forster, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-04-19 18:33:17,"ZTF21aawogdl, ATLAS21npf, PS21drp",2021TNSTR1264....1M,2021TNSCR1664....1D,2021-04-19 18:33:25,2021-05-16 19:33:35
79735,SN,2021gno,183.042875,13.249181,0.006211,4,SN Ib,48,ZTF,48,ZTF,2021-03-20 05:38:54.240,18.2017,111,r,"Rachel BRUCH, Erez Zimmerman (WIS), Joel Johansson (OKC)",2021-03-20 13:21:03,"ZTF21aaqhhfu, ATLAS21iro, PS21cjz, Gaia21cdw",2021TNSTR.843....1B,"2021TNSCR.884....1H, 2021TNSCR1008....1D, 2021TNSCR1009....1P",2021-03-20 13:21:03,2021-05-03 11:26:14
82526,SN,2021kos,175.079208,9.010461,0.006114,4,SN Ib,48,ZTF,48,ZTF,2021-04-19 05:25:26.400,18.34,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2021-04-28 20:45:00,"ZTF21aawmdxw, PS21dll, Gaia21ccl, ATLAS21nns",2021TNSTR1375....1F,2021TNSCR1379....1P,2021-04-28 20:45:01,2021-04-29 15:04:18
81475,SN,2021jao,155.220458,6.1567,0.028,4,SN Ib,74,ALeRCE,48,ZTF,2021-04-11 04:41:02.999,20.2468,110,g,"F. Forster, A. Munoz-Arancibia, F.E. Bauer, G. Pignata, L. Hernandez-Garcia, L. Galbany, E. Camacho, J. Silva-Farfan, A. Mourao, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2021-04-11 17:55:50,"ZTF21aaufwyh, ATLAS21nch, Gaia21byx, PS21dqs",2021TNSTR1148....1F,2021TNSCR1308....1T,2021-04-11 17:55:58,2021-04-21 12:00:21
74563,SN,2021dx,49.8956370151,4.76013387955,0.0436,4,SN Ib,48,ZTF,48,ZTF,2021-01-02 05:36:57.600,20.0088,111,r,K. De (Caltech) on behalf of ZTF,2021-01-04 18:00:27,"ZTF21aaaroyw, PS21adh",2021TNSTR..34....1D,2021TNSCR.270....1W,2021-01-04 18:00:28,2021-02-16 11:29:11
