objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
61320,SN,2020mbc,210.51495822,26.63034136,0.0423,5,SN Ic,48,ZTF,48,ZTF,2020-06-09 05:07:21.216,19.14,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2020-06-09 06:16:54,"ZTF20abefbpl, ATLAS20pho",2020TNSTR1732....1N,2020TNSCR1948....1D,2020-06-09 06:17:21,2020-06-09 06:17:21
60903,SN,2020lls,257.58964225,24.43722955,0.04106,5,SN Ic,48,ZTF,48,ZTF,2020-05-31 06:01:27.264,19.94,111,r,Simeon Reusch for the Zwicky Transient Facility (ZTF) Collaboration,2020-05-31 10:24:59,"ZTF20abdnpdo, ATLAS20owf",2020TNSTR1636....1R,2020TNSCR1815....1R,2020-05-31 10:25:11,2020-05-31 10:25:11
58281,SN,2020hqn,214.540118904,5.4255286451,0.02524,5,SN Ic,74,ALeRCE,48,ZTF,2020-04-17 07:39:28.002,19.9811,111,r,"F. Forster, F.E. Bauer, L. Galbany, G. Pignata, E. Camacho, J. Silva-Farfan, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-04-17 18:25:12,"ZTF20aavhyel, PS20cjg",2020TNSTR1053....1F,2020TNSCR1218....1P,2020-04-17 18:25:27,2020-04-17 18:25:27
58231,SN,2020hop,199.867416197,-13.7237405688,0.017749,5,SN Ic,48,ZTF,48,ZTF,2020-04-17 05:56:13.632,18.68,110,g,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2020-04-17 07:59:20,"ZTF20aavgcnu, ATLAS20kdb, PS20cjl",2020TNSTR1061....1N,"2020TNSCR1106....1S, 2020TNSCR1525....1D",2020-04-17 07:59:23,2020-04-17 07:59:23
57920,SN,2020heq,238.879966036,12.8958569295,0.0336,5,SN Ic,74,ALeRCE,48,ZTF,2020-04-14 10:34:24.004,19.0013,111,r,"F. Forster, F.E. Bauer, L. Galbany, G. Pignata, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-04-14 20:49:33,"ZTF20aaurfnl, PS20ccf, ATLAS20kmq",2020TNSTR1027....1F,2020TNSCR1176....1D,2020-04-14 20:49:38,2020-04-14 20:49:38
54703,SN,2020dhm,245.798292,36.695481,0.0336,5,SN Ic,74,ALeRCE,48,ZTF,2020-02-24 12:28:57.000,19.7618,111,r,"F. Forster, G. Pignata, F.E. Bauer, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-02-25 00:18:28,"ZTF20aaqtlwo, ATLAS20hkp, Gaia20bpg, PS20cnr",2020TNSTR.617....1F,2020TNSCR1756....1D,2020-02-25 00:18:34,2020-02-25 00:18:34
54131,SN,2020clr,165.225458,57.776019,0.04759,5,SN Ic,48,ZTF,48,ZTF,2020-02-14 05:18:05.000,19.11,110,g,K. De (Caltech) on behalf of ZTF,2020-02-14 06:00:51,"ZTF20aamqmhj, ATLAS20gmb, Gaia20azk",2020TNSTR.494....1D,2020TNSCR1935....1D,2020-02-14 06:00:52,2020-02-14 06:00:52
54003,SN,2020cgu,111.951,20.401531,0.027189,5,SN Ic,48,ZTF,48,ZTF,2020-02-11 04:08:23.000,18.4562,111,r,K. De (Caltech) on behalf of ZTF,2020-02-11 19:00:45,"ZTF20aammtwx, ATLAS20fps, GOTO20lc, Gaia20bbz, PS20aiu",2020TNSTR.451....1D,"2020TNSCR.496....1M, 2020TNSCR1493....1D",2020-02-11 19:00:46,2020-02-11 19:00:46
53788,SN,2020byp,242.331833,15.822289,0.041,5,SN Ic,74,ALeRCE,48,ZTF,2020-02-06 13:01:18.000,19.9091,111,r,"F.E. Bauer, G. Pignata, F. Forster, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-02-06 20:51:03,"ZTF20aamdyln, Gaia20ayh, PS20dtf",2020TNSTR.405....1B,2020TNSCR.676....1A,2020-02-06 20:51:04,2020-02-06 20:51:04
52974,SN,2020aut,212.555583,-6.82245,0.033703,5,SN Ic,48,ZTF,48,ZTF,2020-01-25 12:30:49.000,18.78,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2020-01-25 13:45:01,"ZTF20aaiftgi, ATLAS20ecp, Gaia20aub, PS20cqz",2020TNSTR.261....1N,"2020TNSCR.391....1D, 2020TNSCR1491....1D",2020-01-25 13:45:04,2020-01-25 13:45:04
52412,SN,2020abf,139.524812152,-15.8124850686,0.017,5,SN Ic,74,ALeRCE,48,ZTF,2020-01-16 07:36:19.000,19.1417,111,r,"F. Forster, G. Pignata, F.E. Bauer, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-01-16 20:06:03,"ZTF20aagewqr, ATLAS20avl, PS20te",2020TNSTR.153....1F,2020TNSCR.223....1I,2020-01-16 20:06:11,2020-01-16 20:06:11
51958,SN,2020pm,112.061471853,19.2410000537,0.054,5,SN Ic,74,ALeRCE,48,ZTF,2020-01-08 07:36:18.000,19.5324,111,r,"F. Forster, G. Pignata, F.E. Bauer, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-01-08 15:34:43,"ZTF20aaeqmjl, ATLAS20brh, PS20my",2020TNSTR..74....1F,2020TNSCR.168....1Z,2020-01-08 15:34:45,2020-01-08 15:34:45
51926,SN,2020oi,185.728875,15.8236,0.0052,5,SN Ic,74,ALeRCE,48,ZTF,2020-01-07 13:00:54.000,17.2799,111,r,"F. Forster, G. Pignata, F.E. Bauer, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-01-07 17:36:01,"ZTF20aaelulu, ATLAS20atq, PS20eg, Gaia20ali",2020TNSTR..67....1F,"2020TNSCR..90....1S, 2020TNSCR1482....1D",2020-01-07 17:36:04,2020-01-07 17:36:04
51920,SN,2020oc,147.012149618,3.53827217602,0.02,5,SN Ic,74,ALeRCE,48,ZTF,2020-01-07 08:39:32.000,19.4118,111,r,"F. Forster, G. Pignata, F.E. Bauer, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, F.E. Bauer, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2020-01-07 17:36:01,"ZTF20aaekkuv, ATLAS20aux, PS20nk",2020TNSTR..67....1F,"2020TNSCR.168....1Z, 2020TNSCR1491....1D",2020-01-07 17:36:02,2020-01-07 17:36:02
47376,SN,2019tqb,245.474583,38.929789,0.01717,5,SN Ic,74,ALeRCE,48,ZTF,2019-10-29 02:48:15.000,18.9117,110,g,"F. Forster, F.E. Bauer, G. Pignata, J. Arredondo, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, E. Reyes, I. Reyes, P. Sanchez-Saez, C. Valenzuela, E. Castillo, D. Ruz-Mieres, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2019-10-29 16:27:41,"ZTF19acjtpqd, Gaia20aaz, ATLAS20clv, PS20anw",2019TNSTR2215....1F,2020TNSCR..91....1D,2019-10-29 16:27:44,2019-10-29 16:27:44
47033,SN,2019tdb,25.7159185751,-6.14744579535,0.02,5,SN Ic,48,ZTF,48,ZTF,2019-10-19 07:02:24.000,20.27,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-10-23 15:36:51,"ZTF19achiyvy, ATLAS19ysu, PS19gfw",2019TNSTR2160....1N,2019TNSCR2192....1L,2019-10-23 15:36:52,2019-10-23 15:36:52
46584,SN,2019smb,136.171083,42.053939,0.028,5,SN Ic,48,ZTF,48,ZTF,2019-10-13 12:26:49.000,19.41,110,g,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-10-13 12:56:07,"ZTF19aceqvhl, Gaia19etf, PS19glx",2019TNSTR2072....1N,2019TNSCR2184....1D,2019-10-13 12:56:09,2019-10-13 12:56:09
44066,SN,2019oub,84.047712,51.617024,0.04,5,SN Ic,74,ALeRCE,48,ZTF,2019-08-27 11:11:44.000,20.2502,110,g,F. Forster on behalf of the ALeRCE broker,2019-08-27 14:39:27,"ZTF19abtsnyy, ATLAS19ugn",2019TNSTR1634....1F,2019TNSCR1923....1F,2019-08-27 14:39:29,2019-08-27 14:39:29
41636,SN,2019lfj,29.4532049,13.1761697,0.0888,5,SN Ic,48,ZTF,48,ZTF,2019-07-12 10:30:37.000,19.2,110,g,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-07-15 16:31:36,ZTF19abfiqjg,2019TNSTR1275....1N,2019TNSCR1359....1D,2019-07-15 16:31:38,2019-07-15 16:31:38
41279,SN,2019krw,267.542963847,40.2258498153,0.047,5,SN Ic,48,ZTF,48,ZTF,2019-07-05 06:55:39.000,19.37,110,g,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-07-08 09:05:30,"ZTF19abdoior, ATLAS19par, PS19dro",2019TNSTR1174....1N,2019TNSCR1774....1F,2019-07-08 09:05:31,2019-07-08 09:05:31
40774,SN,2019jyn,337.584676535,-14.8678463624,0.073,5,SN Ic,48,ZTF,48,ZTF,2019-06-28 10:33:16.000,19.4,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-07-01 09:23:05,"ZTF19abcegvm, ATLAS19ode, PS19dqn",2019TNSTR1116....1N,"2019TNSCR1774....1F, 2019TNSCR2874....1L",2019-07-01 09:23:08,2019-07-01 09:23:08
39555,SN,2019ieh,250.545167,6.984019,0.044,5,SN Ic,48,ZTF,48,ZTF,2019-06-26 04:57:31.000,18.88,110,g,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-06-26 09:38:42,"ZTF19abauylg, ATLAS19nsv, PS19bil, Gaia19cxd",2019TNSTR1080....1N,"2019TNSCR1331....1Z, 2019TNSCR2837....1D",2019-06-26 09:38:45,2019-06-26 09:38:45
39500,SN,2019icf,264.4013279,43.5176207,0.034,5,SN Ic,48,ZTF,48,ZTF,2019-06-23 05:50:28.000,19.46,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-06-25 09:25:30,"ZTF19abafmwj, ATLAS19nze",2019TNSTR1073....1N,2019TNSCR1273....1F,2019-06-25 09:25:44,2019-06-25 09:25:44
38805,SN,2019hbr,2.0408198,27.0036623,0.029157,5,SN Ic,48,ZTF,48,ZTF,2019-06-02 10:09:48.000,18.55,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-06-07 18:38:59,"ZTF19aawsday, ATLAS19myz",2019TNSTR.951....1N,2020TNSCR2149....1D,2019-06-07 18:39:02,2019-06-07 18:39:02
36609,SN,2019dwa,234.7395,56.60505,0.09,5,SN Ic,48,ZTF,48,ZTF,2019-04-10 07:42:31.000,19.38,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-04-23 21:21:00,"ZTF19aarfyvc, Gaia19bxj",2019TNSTR.623....1N,2019TNSCR.799....1F,2019-04-23 21:21:01,2019-04-23 21:21:01
36321,SN,2019dld,101.6643028,45.647756,0.018,5,SN Ic,48,ZTF,48,ZTF,2019-04-11 04:52:54.000,18.84,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-04-14 08:05:57,"ZTF19aapceyj, ATLAS19hso",2019TNSTR.573....1N,"2019TNSCR.575....1P, 2019TNSCR2861....1F",2019-04-14 08:05:57,2019-04-14 08:05:57
35791,SN,2019cri,208.511333,14.729711,0.05,5,SN Ic,48,ZTF,48,ZTF,2019-03-25 07:03:21.000,19.88,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2019-04-02 08:25:00,"ZTF19aanijpu, Gaia19cpo, ATLAS19gnt, ATLAS19gpd, PS20axc",2019TNSTR.485....1F,"2019TNSCR.625....1P, 2019TNSCR2797....1F",2019-04-02 08:25:01,2019-04-02 08:25:01
35316,SN,2019cad,137.179047394,44.8127901672,0.02751,5,SN Ic,48,ZTF,48,ZTF,2019-03-17 05:42:43.000,18.75,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-03-20 08:22:50,"ZTF19aamsetj, ATLAS19ecc, PS19alr",2019TNSTR.415....1N,"2019TNSCR.427....1B, 2019TNSCR2780....1F",2019-03-20 08:22:51,2019-03-20 08:22:51
33969,SN,2019abb,118.5719373,14.2729541,0.0153,5,SN Ic,48,ZTF,48,ZTF,2019-01-25 04:37:37.000,17.92,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-01-25 08:14:16,ZTF19aadwtoe,2019TNSTR.141....1N,2019TNSCR.329....1F,2019-01-25 08:14:16,2019-01-25 08:14:16
33913,SN,2019yz,235.488752722,0.710958685627,0.00639,5,SN Ic,48,ZTF,48,ZTF,2019-01-20 12:23:02.000,16.69,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2019-01-23 18:56:11,"ZTF19aadttht, ATLAS19buw, Gaia19ayk, , PS19cfs",2019TNSTR.131....1F,2019TNSCR1232....1B,2019-01-23 18:56:11,2019-01-23 18:56:11
33209,SN,2018liq,72.616667,8.797731,0.034,5,SN Ic,48,ZTF,48,ZTF,2018-12-30 05:13:06.000,19.01,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2019-01-04 07:55:24,"ZTF18adasisj, PS19fy, Gaia19anq",2019TNSTR..27....1N,2019TNSCR.188....1F,2019-01-04 07:55:25,2019-01-04 07:55:25
32897,SN,2018kzr,127.2227503,1.1107514,0.053,5,SN Ic,48,ZTF,48,ZTF,2018-12-28 10:07:40.000,18.58,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-12-28 23:01:21,"ZTF18adaykvg, ATLAS18bchu",2018TNSTR1996....1F,"2019TNSCR...8....1P, 2019TNSCR2842....1D",2018-12-28 23:01:22,2018-12-28 23:01:22
32776,SN,2018kva,128.8175235,48.3175997,0.0429,5,SN Ic,48,ZTF,48,ZTF,2018-12-23 12:15:50.000,19.08,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-12-25 01:57:07,"ZTF18aczqzrj, ATLAS18bcfn",2018TNSTR1979....1F,2019TNSCR..29....1F,2018-12-25 01:57:07,2018-12-25 01:57:07
31571,SN,2018jaw,193.517076034,13.5466570921,0.037,5,SN Ic,48,ZTF,48,ZTF,2018-11-20 12:10:08.000,17.8393,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2018-11-26 20:33:02,"ZTF18acqphpd, ATLAS18bcfy, PS19mc",2018TNSTR1827....1N,2018TNSCR1946....1F,2018-11-26 20:33:03,2018-11-26 20:33:03
31345,SN,2018ise,106.819748055,64.0616281782,0.0552,5,SN Ic,48,ZTF,48,ZTF,2018-11-12 10:07:08.000,19.4257,111,r,"J. Nordin, V. Brinnel, M. Giomi, J. van Santen (HU Berlin), A. Gal-Yam, O. Yaron, S. Schulze (Weizmann) on behalf of ZTF",2018-11-20 14:49:56,"ZTF18achcpwu, ATLAS18bajs, PS18ckt",2018TNSTR1801....1N,2019TNSCR...9....1F,2018-11-20 14:49:59,2018-11-20 14:49:59
31119,SN,2018ijp,155.408544684,8.93139853979,0.0848,5,SN Ic,48,ZTF,48,ZTF,2018-11-07 12:31:40.000,19.45,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-11-12 05:26:28,"ZTF18aceqrrs, PS18cgs, ATLAS19adz",2018TNSTR1758....1F,2018TNSCR1877....1F,2018-11-12 05:26:29,2018-11-12 05:26:29
29562,SN,2018gcj,6.0059044,-1.2233773,0.08,5,SN Ic,48,ZTF,48,ZTF,2018-09-03 08:32:38.000,19.77,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-09-10 08:19:32,"ZTF18absliyc, ATLAS18uxi",2018TNSTR1347....1F,"2018TNSCR1359....1F, 2020TNSCR1756....1D",2018-09-10 08:19:32,2018-09-10 08:19:32
29190,SN,2018fob,228.2801303,41.2697419,0.029,5,SN Ic,48,ZTF,48,ZTF,2018-08-23 03:54:43.000,19.01,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-08-31 16:44:51,"ZTF18aboabxv, ATLAS18udt",2018TNSTR1270....1F,2018TNSCR1271....1F,2018-08-31 16:44:52,2018-08-31 16:44:52
28611,SN,2018erw,233.9505836,21.7388357,0.02418,5,SN Ic,48,ZTF,48,ZTF,2018-07-31 07:07:40.000,18.68,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-08-07 10:09:41,"ZTF18abkjnqy, ATLAS18swn",2018TNSTR1120....1F,2018TNSCR1127....1F,2018-08-07 10:09:41,2018-08-07 10:09:41
27563,SN,2018ddu,248.9440098,71.6875672,0.03048,5,SN Ic,48,ZTF,48,ZTF,2018-07-04 08:48:28.000,18.81,111,r,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-07-07 08:29:01,"ZTF18abecbks, ATLAS18rxb",2018TNSTR.943....1F,2018TNSCR1034....1F,2018-07-07 08:29:01,2018-07-07 08:29:01
27336,SN,2018cve,186.3477646,31.8239813,0.039,5,SN Ic,48,ZTF,48,ZTF,2018-06-17 05:19:40.000,20.06,110,g,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,2018-06-25 23:08:50,"ZTF18abbovuc, ATLAS18rus",2018TNSTR.883....1F,2018TNSCR.886....1F,2018-06-25 23:08:51,2018-06-25 23:08:51
